[0 0 0 0],1575902421.4958718
[0 0 0 0],1575902421.50287
[0 0 0 0],1575902421.5097737
[0 0 0 0],1575902421.5167518
[0 0 0 0],1575902421.5236905
[0 0 0 0],1575902421.5305789
[0 0 0 0],1575902421.5375147
[0 0 0 0],1575902421.5445335
[0 0 0 0],1575902421.5514395
[0 0 0 0],1575902421.558438
[0 0 0 0],1575902421.565403
[0 0 0 0],1575902421.572298
[0 0 0 0],1575902421.5792558
[0 0 0 0],1575902421.5862734
[0 0 0 0],1575902421.5932403
[0 0 0 0],1575902421.6001751
[0 0 0 0],1575902421.607171
[0 0 0 0],1575902421.6141188
[0 0 0 0],1575902421.6210194
[0 0 0 0],1575902421.627967
[0 0 0 0],1575902421.6349368
[0 0 0 0],1575902421.6418457
[0 0 0 0],1575902421.6489162
[0 0 0 0],1575902421.655942
[0 0 0 0],1575902421.6628501
[0 0 0 0],1575902421.669771
[0 0 0 0],1575902421.67673
[0 0 0 0],1575902421.6838322
[0 0 0 0],1575902421.6913261
[0 0 0 0],1575902421.6983173
[0 0 0 0],1575902421.7053094
[0 0 0 0],1575902421.7121954
[0 0 0 0],1575902421.719123
[0 0 0 0],1575902421.72611
[0 0 0 0],1575902421.7330716
[0 0 0 0],1575902421.7400258
[0 0 0 0],1575902421.7469852
[0 0 0 0],1575902421.7539392
[0 0 0 0],1575902421.760855
[0 0 0 0],1575902421.767808
[0 0 0 0],1575902421.7748082
[0 0 0 0],1575902421.7816975
[0 0 0 0],1575902421.788769
[0 0 0 0],1575902421.7958856
[0 0 0 0],1575902421.8028767
[0 0 0 0],1575902421.809793
[0 0 0 0],1575902421.8167362
[0 0 0 0],1575902421.8236916
[0 0 0 0],1575902421.8305824
[0 0 0 0],1575902421.8375657
[0 0 0 0],1575902421.8445673
[0 0 0 0],1575902421.851444
[0 0 0 0],1575902421.8583748
[0 0 0 0],1575902421.8653703
[0 0 0 0],1575902421.8725367
[0 0 0 0],1575902421.8795135
[0 0 0 0],1575902421.8864977
[0 0 0 0],1575902421.8934767
[0 0 0 0],1575902421.900383
[0 0 0 0],1575902421.9073567
[0 0 0 0],1575902421.914407
[0 0 0 0],1575902421.921306
[0 0 0 0],1575902421.928252
[0 0 0 0],1575902421.9352536
[0 0 0 0],1575902421.9422836
[0 0 0 0],1575902421.9492493
[0 0 0 0],1575902421.956227
[0 0 0 0],1575902421.9632044
[0 0 0 0],1575902421.9701285
[0 0 0 0],1575902421.9770632
[0 0 0 0],1575902421.9839911
[0 0 0 0],1575902421.9908955
[0 0 0 0],1575902421.9979491
[0 0 0 0],1575902422.0049493
[0 0 0 0],1575902422.011867
[0 0 0 0],1575902422.0188575
[0 0 0 0],1575902422.0258434
[0 0 0 0],1575902422.032752
[0 0 0 0],1575902422.0397222
[0 0 0 0],1575902422.047357
[0 0 0 0],1575902422.0543518
[0 0 0 0],1575902422.0613458
[0 0 0 0],1575902422.068291
[0 0 0 0],1575902422.0752692
[0 0 0 0],1575902422.08213
[0 0 0 0],1575902422.0891032
[0 0 0 0],1575902422.096087
[0 0 0 0],1575902422.1030843
[0 0 0 0],1575902422.110034
[0 0 0 0],1575902422.116976
[0 0 0 0],1575902422.12391
[0 0 0 0],1575902422.1308312
[0 0 0 0],1575902422.1377728
[0 0 0 0],1575902422.1447861
[0 0 0 0],1575902422.1516974
[0 0 0 0],1575902422.1586561
[0 0 0 0],1575902422.1656294
[0 0 0 0],1575902422.1725082
[0 0 0 0],1575902422.179545
[0 0 0 0],1575902422.1865277
[0 0 0 0],1575902422.1934772
[0 0 0 0],1575902422.2004273
[0 0 0 0],1575902422.207401
[0 0 0 0],1575902422.214426
[0 0 0 0],1575902422.2213247
[0 0 0 0],1575902422.2282486
[0 0 0 0],1575902422.2352264
[0 0 0 0],1575902422.2421086
[0 0 0 0],1575902422.2491002
[0 0 0 0],1575902422.2560742
[0 0 0 0],1575902422.263035
[0 0 0 0],1575902422.2701023
[0 0 0 0],1575902422.2770581
[0 0 0 0],1575902422.2840014
[0 0 0 0],1575902422.2908735
[0 0 0 0],1575902422.297676
[0 0 0 0],1575902422.3049042
[0 0 0 0],1575902422.311875
[0 0 0 0],1575902422.3188581
[0 0 0 0],1575902422.3258142
[0 0 0 0],1575902422.3327866
[0 0 0 0],1575902422.3398614
[0 0 0 0],1575902422.3468552
[0 0 0 0],1575902422.3538496
[0 0 0 0],1575902422.360763
[0 0 0 0],1575902422.3676908
[0 0 0 0],1575902422.374685
[0 0 0 0],1575902422.3815968
[0 0 0 0],1575902422.3885257
[0 0 0 0],1575902422.395507
[0 0 0 0],1575902422.402395
[0 0 0 0],1575902422.4093463
[0 0 0 0],1575902422.4163516
[0 0 0 0],1575902422.4232926
[0 0 0 0],1575902422.4301565
[0 0 0 0],1575902422.4372306
[0 0 0 0],1575902422.4442987
[0 0 0 0],1575902422.4511871
[0 0 0 0],1575902422.4582496
[0 0 0 0],1575902422.4652271
[0 0 0 0],1575902422.4721138
[0 0 0 0],1575902422.4790983
[0 0 0 0],1575902422.486053
[0 0 0 0],1575902422.4929888
[0 0 0 0],1575902422.499963
[0 0 0 0],1575902422.5068862
[0 0 0 0],1575902422.5140173
[0 0 0 0],1575902422.5208976
[0 0 0 0],1575902422.5278974
[0 0 0 0],1575902422.5348878
[0 0 0 0],1575902422.5417657
[0 0 0 0],1575902422.5487373
[0 0 0 0],1575902422.5556724
[0 0 0 0],1575902422.562574
[0 0 0 0],1575902422.5696313
[0 0 0 0],1575902422.5766215
[0 0 0 0],1575902422.5836089
[0 0 0 0],1575902422.5904708
[0 0 0 0],1575902422.5976446
[0 0 0 0],1575902422.6047876
[0 0 0 0],1575902422.6117034
[0 0 0 0],1575902422.618655
[0 0 0 0],1575902422.6256266
[0 0 0 0],1575902422.632517
[0 0 0 0],1575902422.6394832
[0 0 0 0],1575902422.6464975
[0 0 0 0],1575902422.6534894
[0 0 0 0],1575902422.6603806
[0 0 0 0],1575902422.667381
[0 0 0 0],1575902422.674457
[0 0 0 0],1575902422.681373
[0 0 0 0],1575902422.6883416
[0 0 0 0],1575902422.6954076
[0 0 0 0],1575902422.7023034
[0 0 0 0],1575902422.7093914
[0 0 0 0],1575902422.7163537
[0 0 0 0],1575902422.723335
[0 0 0 0],1575902422.730217
[0 0 0 0],1575902422.7372398
[0 0 0 0],1575902422.7442346
[0 0 0 0],1575902422.7511215
[0 0 0 0],1575902422.75813
[0 0 0 0],1575902422.7651424
[0 0 0 0],1575902422.7720306
[0 0 0 0],1575902422.778991
[0 0 0 0],1575902422.7859454
[0 0 0 0],1575902422.7929676
[0 0 0 0],1575902422.8001993
[0 0 0 0],1575902422.807225
[0 0 0 0],1575902422.8142076
[0 0 0 0],1575902422.821105
[0 0 0 0],1575902422.8281271
[0 0 0 0],1575902422.835141
[0 0 0 0],1575902422.8420022
[0 0 0 0],1575902422.848993
[0 0 0 0],1575902422.855959
[0 0 0 0],1575902422.8629882
[0 0 0 0],1575902422.8698857
[0 0 0 0],1575902422.876846
[0 0 0 0],1575902422.8837981
[0 0 0 0],1575902422.8906758
[0 0 0 0],1575902422.8975973
[0 0 0 0],1575902422.904605
[0 0 0 0],1575902422.911483
[0 0 0 0],1575902422.9184275
[0 0 0 0],1575902422.925394
[0 0 0 0],1575902422.9322574
[0 0 0 0],1575902422.9392004
[0 0 0 0],1575902422.9461994
[0 0 0 0],1575902422.9531932
[0 0 0 0],1575902422.960114
[0 0 0 0],1575902422.96713
[0 0 0 0],1575902422.9741619
[0 0 0 0],1575902422.9810417
[0 0 0 0],1575902422.9879932
[0 0 0 0],1575902422.995003
[0 0 0 0],1575902423.0019162
[0 0 0 0],1575902423.0088975
[0 0 0 0],1575902423.0158787
[0 0 0 0],1575902423.0228534
[0 0 0 0],1575902423.0297496
[0 0 0 0],1575902423.036696
[0 0 0 0],1575902423.043719
[0 0 0 0],1575902423.0505726
[0 0 0 0],1575902423.0575483
[0 0 0 0],1575902423.0657623
[0 0 0 0],1575902423.072622
[0 0 0 0],1575902423.0797021
[0 0 0 0],1575902423.0866501
[0 0 0 0],1575902423.0936375
[0 0 0 0],1575902423.100576
[0 0 0 0],1575902423.1075103
[0 0 0 0],1575902423.1145115
[0 0 0 0],1575902423.1213784
[0 0 0 0],1575902423.1283453
[0 0 0 0],1575902423.1352983
[0 0 0 0],1575902423.1421876
[0 0 0 0],1575902423.1491816
[0 0 0 0],1575902423.1561503
[0 0 0 0],1575902423.1633563
[0 0 0 0],1575902423.1702685
[0 0 0 0],1575902423.1772227
[0 0 0 0],1575902423.184229
[0 0 0 0],1575902423.1910694
[0 0 0 0],1575902423.1979845
[0 0 0 0],1575902423.2049932
[0 0 0 0],1575902423.2118576
[0 0 0 0],1575902423.2188861
[0 0 0 0],1575902423.2259161
[0 0 0 0],1575902423.2328622
[0 0 0 0],1575902423.2397535
[0 0 0 0],1575902423.2467139
[0 0 0 0],1575902423.2537274
[0 0 0 0],1575902423.2606277
[0 0 0 0],1575902423.26756
[0 0 0 0],1575902423.2746198
[0 0 0 0],1575902423.2815251
[0 0 0 0],1575902423.2884645
[0 0 0 0],1575902423.2953925
[0 0 0 0],1575902423.3023355
[0 0 0 0],1575902423.3093328
[0 0 0 0],1575902423.3163097
[0 0 0 0],1575902423.3232658
[0 0 0 0],1575902423.3301482
[0 0 0 0],1575902423.3371735
[0 0 0 0],1575902423.344129
[0 0 0 0],1575902423.351017
[0 0 0 0],1575902423.3579946
[0 0 0 0],1575902423.3649542
[0 0 0 0],1575902423.3718793
[0 0 0 0],1575902423.3788517
[0 0 0 0],1575902423.3858984
[0 0 0 0],1575902423.3928542
[0 0 0 0],1575902423.3997567
[0 0 0 0],1575902423.4068437
[0 0 0 0],1575902423.4138343
[0 0 0 0],1575902423.4207919
[0 0 0 0],1575902423.4277515
[0 0 0 0],1575902423.4347367
[0 0 0 0],1575902423.4416614
[0 0 0 0],1575902423.4486651
[0 0 0 0],1575902423.4557106
[0 0 0 0],1575902423.4626482
[0 0 0 0],1575902423.4696484
[0 0 0 0],1575902423.4767787
[0 0 0 0],1575902423.4837866
[0 0 0 0],1575902423.4906902
[0 0 0 0],1575902423.4976587
[0 0 0 0],1575902423.5046914
[0 0 0 0],1575902423.511606
[0 0 0 0],1575902423.5185957
[0 0 0 0],1575902423.5255835
[0 0 0 0],1575902423.5325208
[0 0 0 0],1575902423.5395539
[0 0 0 0],1575902423.5468383
[0 0 0 0],1575902423.5538309
[0 0 0 0],1575902423.5607948
[0 0 0 0],1575902423.5679815
[0 0 0 0],1575902423.575025
[0 0 0 0],1575902423.5819652
[0 0 0 0],1575902423.588985
[0 0 0 0],1575902423.5960422
[0 0 0 0],1575902423.6030338
[0 0 0 0],1575902423.6099842
[0 0 0 0],1575902423.6170151
[0 0 0 0],1575902423.6240094
[0 0 0 0],1575902423.6309595
[0 0 0 0],1575902423.637982
[0 0 0 0],1575902423.645066
[0 0 0 0],1575902423.6520178
[0 0 0 0],1575902423.659027
[0 0 0 0],1575902423.6660333
[0 0 0 0],1575902423.67305
[0 0 0 0],1575902423.679957
[0 0 0 0],1575902423.687036
[0 0 0 0],1575902423.6946704
[0 0 0 0],1575902423.701581
[0 0 0 0],1575902423.708592
[0 0 0 0],1575902423.7156005
[0 0 0 0],1575902423.7225087
[0 0 0 0],1575902423.7295496
[0 0 0 0],1575902423.736467
[0 0 0 0],1575902423.743544
[0 0 0 0],1575902423.7505145
[0 0 0 0],1575902423.7575777
[0 0 0 0],1575902423.76462
[0 0 0 0],1575902423.77154
[0 0 0 0],1575902423.7785172
[0 0 0 0],1575902423.7855382
[0 0 0 0],1575902423.792679
[0 0 0 0],1575902423.7997258
[0 0 0 0],1575902423.8067462
[0 0 0 0],1575902423.8140395
[0 0 0 0],1575902423.8209555
[0 0 0 0],1575902423.8279579
[0 0 0 0],1575902423.8349783
[0 0 0 0],1575902423.841887
[0 0 0 0],1575902423.8489742
[0 0 0 0],1575902423.8559575
[0 0 0 0],1575902423.8629577
[0 0 0 0],1575902423.8699396
[0 0 0 0],1575902423.8769403
[0 0 0 0],1575902423.8839612
[0 0 0 0],1575902423.8908954
[0 0 0 0],1575902423.8979063
[0 0 0 0],1575902423.9049191
[0 0 0 0],1575902423.9118383
[0 0 0 0],1575902423.9188392
[0 0 0 0],1575902423.9258423
[0 0 0 0],1575902423.9328334
[0 0 0 0],1575902423.9397724
[0 0 0 0],1575902423.9467857
[0 0 0 0],1575902423.953777
[0 0 0 0],1575902423.9607096
[0 0 0 0],1575902423.967708
[0 0 0 0],1575902423.9747355
[0 0 0 0],1575902423.9817278
[0 0 0 0],1575902423.9888241
[0 0 0 0],1575902423.995921
[0 0 0 0],1575902424.0029604
[0 0 0 0],1575902424.0099514
[0 0 0 0],1575902424.0169864
[0 0 0 0],1575902424.0240078
[0 0 0 0],1575902424.0309718
[0 0 0 0],1575902424.037962
[0 0 0 0],1575902424.045006
[0 0 0 0],1575902424.0519748
[0 0 0 0],1575902424.0590236
[0 0 0 0],1575902424.0660536
[0 0 0 0],1575902424.0730412
[0 0 0 0],1575902424.0800033
[0 0 0 0],1575902424.0870245
[0 0 0 0],1575902424.0941036
[0 0 0 0],1575902424.1010492
[0 0 0 0],1575902424.1080499
[0 0 0 0],1575902424.1150916
[0 0 0 0],1575902424.1220472
[0 0 0 0],1575902424.1290197
[0 0 0 0],1575902424.1360536
[0 0 0 0],1575902424.1430593
[0 0 0 0],1575902424.1499853
[0 0 0 0],1575902424.1569674
[0 0 0 0],1575902424.164018
[0 0 0 0],1575902424.1709602
[0 0 0 0],1575902424.1779623
[0 0 0 0],1575902424.1850424
[0 0 0 0],1575902424.1919868
[0 0 0 0],1575902424.198997
[0 0 0 0],1575902424.2060678
[0 0 0 0],1575902424.2130933
[0 0 0 0],1575902424.2200778
[0 0 0 0],1575902424.2271087
[0 0 0 0],1575902424.2341278
[0 0 0 0],1575902424.2410395
[0 0 0 0],1575902424.2480433
[0 0 0 0],1575902424.255147
[0 0 0 0],1575902424.2620776
[0 0 0 0],1575902424.2691188
[0 0 0 0],1575902424.2762995
[0 0 0 0],1575902424.2833104
[0 0 0 0],1575902424.290305
[0 0 0 0],1575902424.2972915
[0 0 0 0],1575902424.3043187
[0 0 0 0],1575902424.3112764
[0 0 0 0],1575902424.3182454
[0 0 0 0],1575902424.3252764
[0 0 0 0],1575902424.3322608
[0 0 0 0],1575902424.3392575
[0 0 0 0],1575902424.3463137
[0 0 0 0],1575902424.3533132
[0 0 0 0],1575902424.3603637
[0 0 0 0],1575902424.3673532
[0 0 0 0],1575902424.3743901
[0 0 0 0],1575902424.3813348
[0 0 0 0],1575902424.3883824
[0 0 0 0],1575902424.3953815
[0 0 0 0],1575902424.402331
[0 0 0 0],1575902424.4093277
[0 0 0 0],1575902424.4164996
[0 0 0 0],1575902424.4235246
[0 0 0 0],1575902424.4304774
[0 0 0 0],1575902424.437463
[0 0 0 0],1575902424.4445531
[0 0 0 0],1575902424.4514782
[0 0 0 0],1575902424.458483
[0 0 0 0],1575902424.4654412
[0 0 0 0],1575902424.472394
[0 0 0 0],1575902424.4794514
[0 0 0 0],1575902424.486474
[0 0 0 0],1575902424.4935215
[0 0 0 0],1575902424.5005326
[0 0 0 0],1575902424.5075133
[0 0 0 0],1575902424.5146136
[0 0 0 0],1575902424.5215495
[0 0 0 0],1575902424.5285923
[0 0 0 0],1575902424.535617
[0 0 0 0],1575902424.542771
[0 0 0 0],1575902424.5497549
[0 0 0 0],1575902424.5567582
[0 0 0 0],1575902424.5637372
[0 0 0 0],1575902424.570672
[0 0 0 0],1575902424.577712
[0 0 0 0],1575902424.5847187
[0 0 0 0],1575902424.59166
[0 0 0 0],1575902424.5986924
[0 0 0 0],1575902424.6057987
[0 0 0 0],1575902424.6128237
[0 0 0 0],1575902424.619849
[0 0 0 0],1575902424.6268857
[0 0 0 0],1575902424.6339202
[0 0 0 0],1575902424.6408195
[0 0 0 0],1575902424.6478271
[0 0 0 0],1575902424.6548517
[0 0 0 0],1575902424.661801
[0 0 0 0],1575902424.6688266
[0 0 0 0],1575902424.6758044
[0 0 0 0],1575902424.68279
[0 0 0 0],1575902424.6897132
[0 0 0 0],1575902424.6967483
[0 0 0 0],1575902424.7037446
[0 0 0 0],1575902424.710712
[0 0 0 0],1575902424.7178915
[0 0 0 0],1575902424.7249835
[0 0 0 0],1575902424.7319424
[0 0 0 0],1575902424.7389657
[0 0 0 0],1575902424.7459557
[0 0 0 0],1575902424.752939
[0 0 0 0],1575902424.759979
[0 0 0 0],1575902424.7669976
[0 0 0 0],1575902424.7741003
[0 0 0 0],1575902424.7810094
[0 0 0 0],1575902424.787953
[0 0 0 0],1575902424.79501
[0 0 0 0],1575902424.8019288
[0 0 0 0],1575902424.8089893
[0 0 0 0],1575902424.8162303
[0 0 0 0],1575902424.8234813
[0 0 0 0],1575902424.8306441
[0 0 0 0],1575902424.837899
[0 0 0 0],1575902424.8449051
[0 0 0 0],1575902424.8518534
[0 0 0 0],1575902424.8588672
[0 0 0 0],1575902424.8658252
[0 0 0 0],1575902424.8728547
[0 0 0 0],1575902424.879793
[0 0 0 0],1575902424.886781
[0 0 0 0],1575902424.8938189
[0 0 0 0],1575902424.9007223
[0 0 0 0],1575902424.907728
[0 0 0 0],1575902424.9147737
[0 0 0 0],1575902424.9218888
[0 0 0 0],1575902424.9290512
[0 0 0 0],1575902424.936078
[0 0 0 0],1575902424.9430852
[0 0 0 0],1575902424.950019
[0 0 0 0],1575902424.9569726
[0 0 0 0],1575902424.9640496
[0 0 0 0],1575902424.9709902
[0 0 0 0],1575902424.9780118
[0 0 0 0],1575902424.9849932
[0 0 0 0],1575902424.9919207
[0 0 0 0],1575902424.99895
[0 0 0 0],1575902425.0059729
[0 0 0 0],1575902425.013038
[0 0 0 0],1575902425.020041
[0 0 0 0],1575902425.0270739
[0 0 0 0],1575902425.0341125
[0 0 0 0],1575902425.0410774
[0 0 0 0],1575902425.0483658
[0 0 0 0],1575902425.0553396
[0 0 0 0],1575902425.0624468
[0 0 0 0],1575902425.069432
[0 0 0 0],1575902425.0766945
[0 0 0 0],1575902425.0835822
[0 0 0 0],1575902425.09055
[0 0 0 0],1575902425.097537
[0 0 0 0],1575902425.1047423
[0 0 0 0],1575902425.1116662
[0 0 0 0],1575902425.1187236
[0 0 0 0],1575902425.1257572
[0 0 0 0],1575902425.1328256
[0 0 0 0],1575902425.139778
[0 0 0 0],1575902425.1467688
[0 0 0 0],1575902425.1537669
[0 0 0 0],1575902425.1606896
[0 0 0 0],1575902425.1676338
[0 0 0 0],1575902425.1746757
[0 0 0 0],1575902425.1816328
[0 0 0 0],1575902425.188665
[0 0 0 0],1575902425.1956966
[0 0 0 0],1575902425.202663
[0 0 0 0],1575902425.2097158
[0 0 0 0],1575902425.2167518
[0 0 0 0],1575902425.223764
[0 0 0 0],1575902425.2307005
[0 0 0 0],1575902425.2376916
[0 0 0 0],1575902425.2446814
[0 0 0 0],1575902425.251625
[0 0 0 0],1575902425.2586157
[0 0 0 0],1575902425.265603
[0 0 0 0],1575902425.2728422
[0 0 0 0],1575902425.279794
[0 0 0 0],1575902425.2868016
[0 0 0 0],1575902425.2938504
[0 0 0 0],1575902425.3008063
[0 0 0 0],1575902425.3078263
[0 0 0 0],1575902425.3148289
[0 0 0 0],1575902425.3217762
[0 0 0 0],1575902425.3287723
[0 0 0 0],1575902425.3357627
[0 0 0 0],1575902425.3427584
[0 0 0 0],1575902425.349687
[0 0 0 0],1575902425.3567328
[0 0 0 0],1575902425.3637495
[0 0 0 0],1575902425.3706496
[0 0 0 0],1575902425.3776057
[0 0 0 0],1575902425.384702
[0 0 0 0],1575902425.391627
[0 0 0 0],1575902425.3986518
[0 0 0 0],1575902425.4056191
[0 0 0 0],1575902425.4125562
[0 0 0 0],1575902425.4195912
[0 0 0 0],1575902425.4265678
[0 0 0 0],1575902425.4335763
[0 0 0 0],1575902425.4405227
[0 0 0 0],1575902425.447474
[0 0 0 0],1575902425.4544837
[0 0 0 0],1575902425.461404
[0 0 0 0],1575902425.4683595
[0 0 0 0],1575902425.4753773
[0 0 0 0],1575902425.4825065
[0 0 0 0],1575902425.4895403
[0 0 0 0],1575902425.4965572
[0 0 0 0],1575902425.5035908
[0 0 0 0],1575902425.5105293
[0 0 0 0],1575902425.517535
[0 0 0 0],1575902425.5246115
[0 0 0 0],1575902425.531558
[0 0 0 0],1575902425.538541
[0 0 0 0],1575902425.5455437
[0 0 0 0],1575902425.5525045
[0 0 0 0],1575902425.5595942
[0 0 0 0],1575902425.5666203
[0 0 0 0],1575902425.5736136
[0 0 0 0],1575902425.5805643
[0 0 0 0],1575902425.58753
[0 0 0 0],1575902425.5945187
[0 0 0 0],1575902425.6014836
[0 0 0 0],1575902425.608486
[0 0 0 0],1575902425.6154737
[0 0 0 0],1575902425.6224146
[0 0 0 0],1575902425.6294055
[0 0 0 0],1575902425.6363947
[0 0 0 0],1575902425.6434696
[0 0 0 0],1575902425.650419
[0 0 0 0],1575902425.6574016
[0 0 0 0],1575902425.6644237
[0 0 0 0],1575902425.671318
[0 0 0 0],1575902425.6782818
[0 0 0 0],1575902425.6852887
[0 0 0 0],1575902425.692271
[0 0 0 0],1575902425.6993172
[0 0 0 0],1575902425.7063246
[0 0 0 0],1575902425.713306
[0 0 0 0],1575902425.7202077
[0 0 0 0],1575902425.7272046
[0 0 0 0],1575902425.7342184
[0 0 0 0],1575902425.7411664
[0 0 0 0],1575902425.7481847
[0 0 0 0],1575902425.7551637
[0 0 0 0],1575902425.762101
[0 0 0 0],1575902425.7690995
[0 0 0 0],1575902425.7761245
[0 0 0 0],1575902425.783202
[0 0 0 0],1575902425.7901673
[0 0 0 0],1575902425.7971456
[0 0 0 0],1575902425.8041558
[0 0 0 0],1575902425.8111005
[0 0 0 0],1575902425.8181908
[0 0 0 0],1575902425.8252103
[0 0 0 0],1575902425.8321314
[0 0 0 0],1575902425.8391135
[0 0 0 0],1575902425.8464491
[0 0 0 0],1575902425.8534248
[0 0 0 0],1575902425.86043
[0 0 0 0],1575902425.867405
[0 0 0 0],1575902425.8744206
[0 0 0 0],1575902425.8813834
[0 0 0 0],1575902425.8883634
[0 0 0 0],1575902425.8954113
[0 0 0 0],1575902425.9023333
[0 0 0 0],1575902425.909344
[0 0 0 0],1575902425.9163337
[0 0 0 0],1575902425.9233365
[0 0 0 0],1575902425.9302819
[0 0 0 0],1575902425.9372933
[0 0 0 0],1575902425.9443297
[0 0 0 0],1575902425.951231
[0 0 0 0],1575902425.9582865
[0 0 0 0],1575902425.9652634
[0 0 0 0],1575902425.9722161
[0 0 0 0],1575902425.9792373
[0 0 0 0],1575902425.986251
[0 0 0 0],1575902425.9932609
[0 0 0 0],1575902426.000187
[0 0 0 0],1575902426.0072286
[0 0 0 0],1575902426.01426
[0 0 0 0],1575902426.0212038
[0 0 0 0],1575902426.028212
[0 0 0 0],1575902426.0352616
[0 0 0 0],1575902426.0422597
[0 0 0 0],1575902426.04931
[0 0 0 0],1575902426.0563297
[0 0 0 0],1575902426.0633564
[0 0 0 0],1575902426.0703135
[0 0 0 0],1575902426.077378
[0 0 0 0],1575902426.0843813
[0 0 0 0],1575902426.0913045
[0 0 0 0],1575902426.098325
[0 0 0 0],1575902426.1052926
[0 0 0 0],1575902426.112235
[0 0 0 0],1575902426.1192732
[0 0 0 0],1575902426.1262841
[0 0 0 0],1575902426.1333013
[0 0 0 0],1575902426.140233
[0 0 0 0],1575902426.1472147
[0 0 0 0],1575902426.154313
[0 0 0 0],1575902426.161229
[0 0 0 0],1575902426.1682286
[0 0 0 0],1575902426.175294
[0 0 0 0],1575902426.1822164
[0 0 0 0],1575902426.18924
[0 0 0 0],1575902426.196273
[0 0 0 0],1575902426.2032669
[0 0 0 0],1575902426.2101912
[0 0 0 0],1575902426.2172065
[0 0 0 0],1575902426.2243042
[0 0 0 0],1575902426.231262
[0 0 0 0],1575902426.2382665
[0 0 0 0],1575902426.245467
[0 0 0 0],1575902426.2523968
[0 0 0 0],1575902426.2594118
[0 0 0 0],1575902426.26642
[0 0 0 0],1575902426.2736018
[0 0 0 0],1575902426.2805686
[0 0 0 0],1575902426.2875745
[0 0 0 0],1575902426.2946773
[0 0 0 0],1575902426.301641
[0 0 0 0],1575902426.308663
[0 0 0 0],1575902426.31567
[0 0 0 0],1575902426.3226311
[0 0 0 0],1575902426.3296661
[0 0 0 0],1575902426.3367934
[0 0 0 0],1575902426.3437746
[0 0 0 0],1575902426.3507218
[0 0 0 0],1575902426.357769
[0 0 0 0],1575902426.3648179
[0 0 0 0],1575902426.371769
[0 0 0 0],1575902426.378769
[0 0 0 0],1575902426.385771
[0 0 0 0],1575902426.3927734
[0 0 0 0],1575902426.3996994
[0 0 0 0],1575902426.4067764
[0 0 0 0],1575902426.4138217
[0 0 0 0],1575902426.4207659
[0 0 0 0],1575902426.4277475
[0 0 0 0],1575902426.434782
[0 0 0 0],1575902426.4417398
[0 0 0 0],1575902426.4487288
[0 0 0 0],1575902426.455689
[0 0 0 0],1575902426.462632
[0 0 0 0],1575902426.4696348
[0 0 0 0],1575902426.4766448
[0 0 0 0],1575902426.483662
[0 0 0 0],1575902426.4905906
[0 0 0 0],1575902426.4975874
[0 0 0 0],1575902426.5046268
[0 0 0 0],1575902426.511536
[0 0 0 0],1575902426.5185325
[0 0 0 0],1575902426.5262895
[0 0 0 0],1575902426.5332747
[0 0 0 0],1575902426.540235
[0 0 0 0],1575902426.5474331
[0 0 0 0],1575902426.5545566
[0 0 0 0],1575902426.5614955
[0 0 0 0],1575902426.568486
[0 0 0 0],1575902426.575467
[0 0 0 0],1575902426.5823958
[0 0 0 0],1575902426.5894196
[0 0 0 0],1575902426.596479
[0 0 0 0],1575902426.603657
[0 0 0 0],1575902426.6105797
[0 0 0 0],1575902426.617562
[0 0 0 0],1575902426.6247993
[0 0 0 0],1575902426.6317577
[0 0 0 0],1575902426.6387773
[0 0 0 0],1575902426.645781
[0 0 0 0],1575902426.6527793
[0 0 0 0],1575902426.6597676
[0 0 0 0],1575902426.6668313
[0 0 0 0],1575902426.6738417
[0 0 0 0],1575902426.6807506
[0 0 0 0],1575902426.687748
[0 0 0 0],1575902426.694765
[0 0 0 0],1575902426.7016888
[0 0 0 0],1575902426.708651
[0 0 0 0],1575902426.7156696
[0 0 0 0],1575902426.7225695
[0 0 0 0],1575902426.7295952
[0 0 0 0],1575902426.7365718
[0 0 0 0],1575902426.743592
[0 0 0 0],1575902426.7505517
[0 0 0 0],1575902426.7575374
[0 0 0 0],1575902426.764585
[0 0 0 0],1575902426.7715373
[0 0 0 0],1575902426.7785583
[0 0 0 0],1575902426.7856245
[0 0 0 0],1575902426.7925382
[0 0 0 0],1575902426.7995548
[0 0 0 0],1575902426.8065886
[0 0 0 0],1575902426.8135774
[0 0 0 0],1575902426.8205307
[0 0 0 0],1575902426.8275123
[0 0 0 0],1575902426.8345122
[0 0 0 0],1575902426.841456
[0 0 0 0],1575902426.8484938
[0 0 0 0],1575902426.855923
[0 0 0 0],1575902426.8629081
[0 0 0 0],1575902426.8698745
[0 0 0 0],1575902426.8768466
[0 0 0 0],1575902426.8838768
[0 0 0 0],1575902426.8907783
[0 0 0 0],1575902426.8977072
[0 0 0 0],1575902426.904759
[0 0 0 0],1575902426.9116905
[0 0 0 0],1575902426.9187193
[0 0 0 0],1575902426.9257343
[0 0 0 0],1575902426.932678
[0 0 0 0],1575902426.9397473
[0 0 0 0],1575902426.9467285
[0 0 0 0],1575902426.9537644
[0 0 0 0],1575902426.9607196
[0 0 0 0],1575902426.9676812
[0 0 0 0],1575902426.974717
[0 0 0 0],1575902426.9816604
[0 0 0 0],1575902426.988629
[0 0 0 0],1575902426.9956172
[0 0 0 0],1575902427.002539
[0 0 0 0],1575902427.0095277
